bucket_id,ts,side,pred_long,pred_short,gap,variant,window,outcome,whipsaw,O.06,O.12,O.24,O.18,O.23
18592,1782964991,short,35.87,39.86,3.99,W-ALL,holdout,TP,0,0.8990,,,,
18593,1782964999,short,35.98,39.53,3.55,W-ALL,holdout,TP,0,0.9115,,,,
18594,1782965059,short,35.58,40.47,4.90,W-ALL,holdout,TP,0,0.8237,,,,
18595,1782965149,short,35.60,40.30,4.70,W-ALL,holdout,TP,0,0.7860,,,,
18596,1782965185,short,35.53,40.47,4.94,W-ALL,holdout,TP,0,0.7608,,,,
18597,1782965229,short,35.70,40.31,4.61,W-ALL,holdout,TP,0,0.8111,,,,
18598,1782965285,short,35.14,40.70,5.55,W-ALL,holdout,TP,0,0.7482,,,,
18599,1782965299,short,35.52,40.49,4.97,W-ALL,holdout,TP,0,0.5971,,,,
18600,1782965306,short,35.20,40.70,5.49,W-ALL,holdout,TP,0,0.6223,,,,
18601,1782965324,short,35.70,40.30,4.61,W-ALL,holdout,TP,0,0.5466,,,,
18602,1782965382,short,35.52,40.41,4.90,W-ALL,holdout,TP,0,0.6475,,,,
18603,1782965460,short,35.60,39.98,4.38,W-ALL,holdout,TP,0,0.7357,,,,
18604,1782965517,short,34.54,40.91,6.37,W-ALL,holdout,TP,0,0.6349,,,,
18605,1782965517,short,34.79,40.55,5.77,W-ALL,holdout,TP,0,0.5845,,,,
18606,1782965604,short,35.15,40.61,5.46,W-ALL,holdout,TP,0,0.7357,,,,
18607,1782965712,short,34.58,40.88,6.29,W-ALL,holdout,TP,0,0.6727,,,,
18608,1782965780,short,34.94,40.35,5.41,W-ALL,holdout,TP,0,0.5845,,,,
18609,1782965862,short,34.53,40.54,6.01,W-ALL,holdout,TP,0,0.6727,,,,
18610,1782965945,short,34.44,40.61,6.17,W-ALL,holdout,TP,0,0.4960,,,,
18611,1782965974,short,34.56,40.41,5.85,W-ALL,holdout,TP,0,0.5845,,,,
18612,1782965991,short,34.53,40.95,6.42,W-ALL,holdout,TP,0,0.5845,,,,
18613,1782966007,short,34.58,40.85,6.28,W-ALL,holdout,TP,0,0.6349,,,,
18614,1782966071,short,34.27,41.07,6.80,W-ALL,holdout,TP,0,0.6475,,,,
18615,1782966116,short,34.50,41.03,6.54,W-ALL,holdout,TP,0,0.5971,,,,
18616,1782966152,short,35.00,40.50,5.51,W-ALL,holdout,TP,0,0.4328,,,,
18617,1782966189,short,34.93,40.73,5.80,W-ALL,holdout,TP,0,0.4454,,,,
18618,1782966242,short,35.00,40.70,5.70,W-ALL,holdout,TP,0,0.4328,,,,
18619,1782966331,short,34.42,41.08,6.66,W-ALL,holdout,TP,0,0.4454,,,,
18620,1782966401,short,34.98,40.82,5.84,W-ALL,holdout,TP,0,0.4201,,,,
18621,1782966455,short,35.28,40.82,5.55,W-ALL,holdout,TP,0,0.3695,,,,
18622,1782966504,short,35.82,40.35,4.53,W-ALL,holdout,TP,0,0.3821,,,,
18623,1782966591,short,35.29,40.65,5.37,W-ALL,holdout,TP,0,0.3821,,,,
18624,1782966626,short,35.90,40.24,4.33,W-ALL,holdout,SL,1,,3.0291,0.2305,0.1152,306.0480
18625,1782966693,short,35.83,40.14,4.31,W-ALL,holdout,SL,1,,2.9762,0.3327,0.1664,573.5260
18626,1782966746,short,35.80,40.22,4.42,W-ALL,holdout,SL,1,,2.9894,0.3072,0.1536,469.0860
18627,1782966909,short,34.59,40.81,6.22,W-ALL,holdout,SL,1,,3.0013,0.3583,0.1791,521.2420
18628,1782967002,short,34.55,40.77,6.22,W-ALL,holdout,SL,1,,3.1836,0.1793,0.0897,212.6010
18629,1782967054,short,34.65,40.74,6.09,W-ALL,holdout,SL,1,,3.1174,0.3072,0.1536,375.6390
18630,1782967086,short,34.44,41.13,6.69,W-ALL,holdout,SL,1,,3.1439,0.2560,0.1280,212.6010
18631,1782967217,short,34.34,40.85,6.51,W-ALL,holdout,SL,1,,3.2970,0.2816,0.1408,212.6010
18632,1782967311,short,34.15,41.20,7.04,W-ALL,holdout,SL,1,,3.4801,0.0769,0.0384,0.0000
18633,1782967388,short,34.06,41.19,7.12,W-ALL,holdout,SL,1,,3.8507,0.1281,0.0641,41.4490
18634,1782967429,short,34.62,40.92,6.31,W-ALL,holdout,SL,1,,3.9024,0.0256,0.0128,0.0000
18635,1782967430,short,35.25,40.00,4.75,W-ALL,holdout,SL,1,,3.7824,0.1792,0.0896,0.0000
18636,1782967480,short,35.11,40.54,5.43,W-ALL,holdout,TP,0,0.3060,,,,
18637,1782967501,short,35.33,40.32,4.99,W-ALL,holdout,TP,0,0.3060,,,,
18638,1782967565,short,35.02,40.55,5.53,W-ALL,holdout,TP,0,0.3187,,,,
18639,1782967579,short,34.87,40.61,5.74,W-ALL,holdout,TP,0,0.3695,,,,
18640,1782967635,short,34.84,40.65,5.81,W-ALL,holdout,TP,0,0.4075,,,,
18641,1782967689,short,35.09,40.54,5.46,W-ALL,holdout,TP,0,0.3568,,,,
18642,1782967766,short,34.85,40.61,5.76,W-ALL,holdout,TP,0,0.3568,,,,
18643,1782967848,short,35.00,40.47,5.47,W-ALL,holdout,TP,0,0.4454,,,,
18644,1782967890,short,35.38,40.29,4.91,W-ALL,holdout,TP,0,0.5087,,,,
18645,1782967908,short,35.60,40.11,4.52,W-ALL,holdout,TP,0,0.5340,,,,
18646,1782967908,short,35.51,39.71,4.21,W-ALL,holdout,TP,0,0.5971,,,,
18647,1782967935,short,35.46,40.10,4.63,W-ALL,holdout,TP,0,0.5213,,,,
18648,1782968027,short,35.47,40.13,4.66,W-ALL,holdout,TP,0,0.5340,,,,
18649,1782968094,short,35.14,40.44,5.30,W-ALL,holdout,TP,0,0.4834,,,,
18650,1782968237,short,35.29,40.25,4.96,W-ALL,holdout,TP,0,0.4075,,,,
18651,1782968405,short,35.06,40.36,5.29,W-ALL,holdout,TP,0,0.3821,,,,
18652,1782968461,short,34.92,40.56,5.64,W-ALL,holdout,TP,0,0.2933,,,,
18653,1782968494,short,34.71,40.97,6.25,W-ALL,holdout,SL,1,,4.9753,0.9475,0.4738,3123.6150
18654,1782968530,short,34.62,41.24,6.62,W-ALL,holdout,SL,1,,4.9753,0.9475,0.4738,3123.6150
18655,1782968587,short,35.02,40.57,5.54,W-ALL,holdout,SL,1,,5.0292,0.0256,0.0128,0.0000
18656,1782968701,short,35.12,40.46,5.34,W-ALL,holdout,SL,1,,4.9618,0.9730,0.4865,3205.8470
18657,1782968884,short,34.75,40.68,5.93,W-ALL,holdout,TP,0,0.3187,,,,
18658,1782968968,short,34.88,40.51,5.64,W-ALL,holdout,TP,0,0.4581,,,,
18659,1782969008,short,34.82,40.86,6.04,W-ALL,holdout,TP,0,0.4454,,,,
18660,1782969026,short,34.83,40.66,5.83,W-ALL,holdout,TP,0,0.3821,,,,
18661,1782969166,short,34.69,40.69,5.99,W-ALL,holdout,TP,0,0.4960,,,,
18662,1782969200,short,34.67,40.85,6.18,W-ALL,holdout,TP,0,0.4201,,,,
18663,1782969356,short,34.83,40.67,5.84,W-ALL,holdout,TP,0,0.4454,,,,
18664,1782969486,short,34.53,40.78,6.25,W-ALL,holdout,TP,0,0.4328,,,,
18665,1782969680,short,34.37,40.85,6.48,W-ALL,holdout,TP,0,0.3568,,,,
18666,1782969788,short,34.65,40.78,6.13,W-ALL,holdout,SL,1,,5.5387,0.9475,0.4738,3066.5190
18667,1782969902,short,34.25,40.84,6.59,W-ALL,holdout,SL,1,,5.5116,0.9985,0.4992,3097.5510
18668,1782969987,short,34.38,40.91,6.53,W-ALL,holdout,SL,1,,5.6065,0.8200,0.4100,2016.9730
18669,1782970089,short,34.10,41.17,7.07,W-ALL,holdout,SL,1,,5.5793,0.8710,0.4355,2391.2230
18670,1782970186,short,34.02,41.32,7.30,W-ALL,holdout,SL,1,,5.6608,0.7179,0.3589,1422.6830
18671,1782970187,short,34.55,41.17,6.62,W-ALL,holdout,SL,1,,5.6608,0.7179,0.3589,1422.6830
18672,1782970263,short,33.84,41.81,7.98,W-ALL,holdout,SL,1,,5.6065,0.8200,0.4100,1919.2000
18673,1782970369,short,34.40,41.39,6.99,W-ALL,holdout,SL,1,,5.6336,0.7689,0.3845,1654.8360
18674,1782970427,short,34.22,41.46,7.24,W-ALL,holdout,SL,1,,5.6879,0.6668,0.3334,1139.9810
18675,1782970433,short,34.50,41.12,6.62,W-ALL,holdout,SL,0,,5.7423,0.5645,0.2822,812.4100
18676,1782970510,short,34.32,41.35,7.03,W-ALL,holdout,SL,1,,5.6065,0.8200,0.4100,1748.7980
18677,1782970544,short,34.19,41.20,7.01,W-ALL,holdout,SL,1,,5.5929,0.8455,0.4228,1818.4430
18678,1782970627,short,33.94,41.34,7.41,W-ALL,holdout,SL,1,,5.5658,0.8965,0.4483,2321.8790
18679,1782970690,short,34.38,41.25,6.87,W-ALL,holdout,SL,1,,5.6879,0.6668,0.3334,1133.9140
18680,1782970710,short,34.86,40.95,6.08,W-ALL,holdout,SL,0,,5.8785,0.3083,0.1541,630.1030
18681,1782970730,short,34.94,41.04,6.10,W-ALL,holdout,SL,0,,5.8240,0.4108,0.2054,667.9650
18682,1782970753,short,34.86,41.02,6.16,W-ALL,holdout,SL,0,,5.9195,0.2313,0.1157,135.1740
18683,1782970806,short,34.29,41.50,7.21,W-ALL,holdout,SL,0,,5.9195,0.2313,0.1157,135.1740
18684,1782970809,short,35.16,40.55,5.39,W-ALL,holdout,SL,0,,5.9741,0.1286,0.0643,70.9310
18685,1782970823,short,35.24,40.78,5.54,W-ALL,holdout,SL,0,,5.9468,0.1799,0.0900,70.9310
18686,1782970909,short,34.91,40.79,5.87,W-ALL,holdout,SL,0,,5.9058,0.2570,0.1285,279.9400
18687,1782970962,short,34.85,40.88,6.03,W-ALL,holdout,SL,0,,6.0151,0.0514,0.0257,0.0000
18688,1782970980,short,35.04,40.77,5.73,W-ALL,holdout,SL,0,,6.0014,0.0000,0.0000,0.0000
18689,1782971007,short,35.46,40.17,4.71,W-ALL,holdout,SL,0,,5.9058,0.1799,0.0899,209.0090
18690,1782971031,short,35.60,40.22,4.62,W-ALL,holdout,SL,0,,5.9058,0.1799,0.0899,209.0090
18691,1782971051,short,35.37,40.41,5.04,W-ALL,holdout,SL,0,,5.9195,0.1542,0.0771,47.0730
18692,1782971098,short,35.42,40.47,5.05,W-ALL,holdout,SL,0,,5.9468,0.1028,0.0514,0.0000
18693,1782971143,short,35.27,40.47,5.20,W-ALL,holdout,SL,0,,5.9058,0.1799,0.0899,141.9620
18694,1782971161,short,35.34,40.40,5.06,W-ALL,holdout,SL,0,,5.8649,0.2569,0.1284,217.3410
18695,1782971220,short,35.36,40.44,5.07,W-ALL,holdout,SL,0,,5.9195,0.1542,0.0771,0.0000
18696,1782971296,short,35.63,40.25,4.63,W-ALL,holdout,SL,0,,5.9058,0.0514,0.0257,82.3440
18697,1782971378,short,35.49,40.39,4.91,W-ALL,holdout,SL,0,,5.9195,0.0257,0.0129,0.0000
18698,1782971436,short,36.05,39.90,3.86,W-ALL,holdout,SL,0,,5.8104,0.0770,0.0385,20.3010
18699,1782971456,short,35.83,40.13,4.30,W-ALL,holdout,SL,0,,5.8513,0.0000,0.0000,0.0000
18700,1782971516,short,35.89,40.24,4.34,W-ALL,holdout,SL,0,,5.7287,0.2052,0.1026,123.4260
18701,1782971611,short,36.10,39.96,3.86,W-ALL,holdout,SL,0,,5.6336,0.3845,0.1922,701.1070
18702,1782971675,short,36.05,39.75,3.69,W-ALL,holdout,SL,0,,5.5929,0.4612,0.2306,834.1840
18703,1782971790,short,35.30,40.36,5.06,W-ALL,holdout,SL,0,,5.6608,0.3333,0.1666,468.9540
18704,1782971986,short,35.32,40.10,4.77,W-ALL,holdout,SL,0,,5.5793,0.4867,0.2434,772.6840
18705,1782972051,short,34.67,40.87,6.20,W-ALL,holdout,SL,0,,5.5793,0.4867,0.2434,772.6840
18706,1782972105,short,34.76,40.93,6.16,W-ALL,holdout,SL,0,,5.5929,0.4612,0.2306,718.9960
18707,1782972159,short,35.23,40.48,5.25,W-ALL,holdout,SL,1,,5.4710,0.6910,0.3455,968.7090
18708,1782972223,short,35.54,40.34,4.80,W-ALL,holdout,SL,0,,5.5793,0.4867,0.2434,718.9960
18709,1782972262,short,35.67,40.36,4.69,W-ALL,holdout,SL,0,,5.6336,0.3845,0.1922,585.9190
18710,1782972294,short,35.39,40.44,5.05,W-ALL,holdout,SL,0,,5.7151,0.2309,0.1154,146.8960
18711,1782972317,short,35.54,40.28,4.75,W-ALL,holdout,SL,0,,5.6472,0.3589,0.1794,468.0310
18712,1782972387,short,34.74,40.90,6.16,W-ALL,holdout,SL,0,,5.7015,0.2565,0.1282,181.5770
18713,1782972408,short,35.03,40.68,5.65,W-ALL,holdout,SL,0,,5.7015,0.2565,0.1282,181.5770
18714,1782972431,short,34.74,41.03,6.28,W-ALL,holdout,SL,0,,5.7287,0.2052,0.1026,123.4260
18715,1782972474,short,34.53,41.18,6.64,W-ALL,holdout,SL,0,,5.7423,0.1796,0.0898,46.2890
18716,1782972480,short,34.83,40.83,6.00,W-ALL,holdout,SL,0,,5.7559,0.1540,0.0770,40.6960
18717,1782972483,short,34.89,40.76,5.86,W-ALL,holdout,SL,0,,5.7695,0.1283,0.0642,18.7830
18718,1782972502,short,34.83,40.85,6.02,W-ALL,holdout,SL,0,,5.7968,0.0770,0.0385,0.0000
18719,1782972520,short,35.38,40.54,5.16,W-ALL,holdout,SL,0,,5.7695,0.0257,0.0128,0.0000
18720,1782972552,short,36.03,40.00,3.97,W-ALL,holdout,SL,0,,5.6608,0.2307,0.1154,233.2550
18721,1782972559,short,35.47,40.20,4.73,W-ALL,holdout,SL,0,,5.6744,0.2051,0.1026,72.5780
18722,1782972594,short,35.49,40.66,5.18,W-ALL,holdout,SL,0,,5.7151,0.0770,0.0385,34.2220
18723,1782972687,short,35.20,40.65,5.45,W-ALL,holdout,SL,0,,5.6744,0.1538,0.0769,37.8970
18724,1782972691,short,35.37,40.37,5.00,W-ALL,holdout,SL,0,,5.7015,0.1026,0.0513,34.2220
18725,1782972715,short,35.64,40.08,4.44,W-ALL,holdout,SL,0,,5.6336,0.2307,0.1153,156.8250
18726,1782972747,short,35.85,40.20,4.35,W-ALL,holdout,SL,0,,5.7423,0.0257,0.0128,0.0000
18727,1782972749,short,35.70,39.84,4.14,W-ALL,holdout,SL,0,,5.7423,0.0257,0.0128,0.0000
18728,1782972809,short,35.70,40.33,4.64,W-ALL,holdout,SL,0,,5.6744,0.1282,0.0641,0.0000
18729,1782972872,short,35.27,40.58,5.30,W-ALL,holdout,SL,0,,5.6472,0.0769,0.0385,0.0000
18730,1782972921,short,35.30,40.25,4.95,W-ALL,holdout,SL,0,,5.6065,0.0769,0.0384,0.0000
18731,1782972942,short,34.95,40.83,5.88,W-ALL,holdout,SL,0,,5.6065,0.0769,0.0384,0.0000
18732,1782973003,short,34.69,41.02,6.33,W-ALL,holdout,SL,0,,5.5793,0.0769,0.0384,0.0000
18733,1782973077,short,34.80,40.75,5.95,W-ALL,holdout,SL,0,,5.4980,0.2304,0.1152,51.3040
18734,1782973097,short,35.28,40.24,4.96,W-ALL,holdout,SL,0,,5.5522,0.1281,0.0640,0.0000
18735,1782973128,short,34.89,40.55,5.65,W-ALL,holdout,SL,0,,5.5387,0.0512,0.0256,0.0000
18736,1782973197,short,35.04,40.56,5.52,W-ALL,holdout,SL,0,,5.4168,0.0767,0.0384,0.0000
18737,1782973225,short,35.06,40.63,5.57,W-ALL,holdout,SL,1,,5.4033,0.0767,0.0384,0.0000
18738,1782973262,short,35.23,40.47,5.24,W-ALL,holdout,SL,1,,5.3223,0.2300,0.1150,373.0700
18739,1782973283,short,35.74,40.36,4.62,W-ALL,holdout,SL,1,,5.2953,0.2810,0.1405,373.0700
18740,1782973327,short,36.26,40.12,3.86,W-ALL,holdout,SL,1,,5.2548,0.3576,0.1788,461.6730
18741,1782973373,short,36.17,40.32,4.14,W-ALL,holdout,SL,1,,5.2548,0.3576,0.1788,461.6730
18742,1782973408,short,35.32,40.68,5.37,W-ALL,holdout,SL,1,,5.3493,0.1789,0.0895,104.5510
18743,1782973487,short,35.55,40.43,4.88,W-ALL,holdout,SL,1,,5.3898,0.1023,0.0511,0.0000
18744,1782973529,short,36.17,40.16,3.98,W-ALL,holdout,SL,1,,5.2683,0.3321,0.1660,258.5550
18745,1782973564,short,35.82,40.49,4.67,W-ALL,holdout,SL,1,,5.2279,0.4085,0.2043,305.4590
18746,1782973681,short,35.55,40.68,5.13,W-ALL,holdout,SL,1,,5.3358,0.2045,0.1022,24.8730
18747,1782973706,short,35.66,40.53,4.87,W-ALL,holdout,SL,1,,5.3628,0.1534,0.0767,0.0000
18748,1782973823,short,35.91,40.17,4.26,W-ALL,holdout,SL,1,,5.3358,0.0767,0.0383,0.0000
18749,1782973870,short,36.17,40.12,3.95,W-ALL,holdout,SL,1,,5.2683,0.0000,0.0000,0.0000
18750,1782973889,short,36.16,39.94,3.78,W-ALL,holdout,TP,0,0.6097,,,,
18751,1782973891,short,35.82,40.03,4.21,W-ALL,holdout,TP,0,0.6475,,,,
18752,1782973910,short,35.74,40.55,4.81,W-ALL,holdout,TP,0,0.6349,,,,
18753,1782973944,short,36.41,39.85,3.44,W-ALL,holdout,TP,0,0.7105,,,,
18754,1782973965,short,35.93,40.37,4.44,W-ALL,holdout,TP,0,0.7357,,,,
18755,1782973984,short,35.86,40.51,4.65,W-ALL,holdout,TP,0,0.7357,,,,
18756,1782974036,short,36.29,40.11,3.82,W-ALL,holdout,TP,0,0.8111,,,,
18757,1782974082,short,36.17,40.20,4.03,W-ALL,holdout,TP,0,0.7482,,,,
18758,1782974126,short,36.11,40.31,4.20,W-ALL,holdout,TP,0,0.6979,,,,
18759,1782974199,short,35.64,40.50,4.86,W-ALL,holdout,TP,0,0.6349,,,,
18760,1782974285,short,35.84,40.26,4.42,W-ALL,holdout,TP,0,0.5592,,,,
18761,1782974402,short,35.14,40.59,5.45,W-ALL,holdout,TP,0,0.4834,,,,
18762,1782974456,short,34.87,40.42,5.55,W-ALL,holdout,TP,0,0.4960,,,,
18763,1782974543,short,34.95,40.52,5.57,W-ALL,holdout,TP,0,0.3060,,,,
18764,1782974583,short,35.28,40.38,5.10,W-ALL,holdout,TP,0,0.2425,,,,
18765,1782974618,short,34.94,40.70,5.76,W-ALL,holdout,TP,0,0.1662,,,,
18766,1782974710,short,34.45,40.86,6.42,W-ALL,holdout,TP,0,0.2298,,,,
18767,1782974770,short,34.68,40.65,5.97,W-ALL,holdout,TP,0,0.2298,,,,
18768,1782974819,short,34.82,40.80,5.99,W-ALL,holdout,TP,0,0.1153,,,,
18769,1782974819,short,34.84,40.56,5.72,W-ALL,holdout,TP,0,0.1153,,,,
18770,1782974819,short,34.47,40.96,6.49,W-ALL,holdout,TP,0,0.1153,,,,
18771,1782974823,short,35.15,40.16,5.01,W-ALL,holdout,TP,0,0.0388,,,,
18772,1782974823,short,35.22,40.08,4.86,W-ALL,holdout,SL,1,,5.7968,0.9755,0.4877,3489.7430
18773,1782974823,short,35.08,40.22,5.14,W-ALL,holdout,SL,1,,5.8513,0.8733,0.4366,2919.2630
18774,1782974824,short,35.44,39.90,4.46,W-ALL,holdout,SL,1,,5.8104,0.9499,0.4750,3313.1200
18775,1782974854,short,35.33,40.49,5.16,W-ALL,holdout,SL,1,,5.8649,0.8477,0.4238,2885.9140
18776,1782974890,short,35.21,40.56,5.35,W-ALL,holdout,SL,1,,5.7968,0.9755,0.4877,3459.1230
18777,1782974891,short,34.92,40.43,5.51,W-ALL,holdout,SL,1,,5.7968,0.9755,0.4877,3459.1230
18778,1782974891,short,35.04,40.18,5.14,W-ALL,holdout,SL,1,,5.8240,0.9244,0.4622,3046.0420
18779,1782974932,short,35.65,40.26,4.61,W-ALL,holdout,SL,1,,5.8376,0.8988,0.4494,2942.9650
18780,1782974974,short,35.56,40.32,4.76,W-ALL,holdout,SL,1,,5.9331,0.7197,0.3599,1989.2050
18781,1782975024,short,35.41,40.39,4.98,W-ALL,holdout,SL,1,,5.9331,0.7197,0.3599,1989.2050
18782,1782975050,short,35.28,40.36,5.08,W-ALL,holdout,SL,0,,6.0151,0.5659,0.2830,1361.3230
18783,1782975050,short,35.33,40.00,4.67,W-ALL,holdout,SL,0,,6.0698,0.4633,0.2316,564.5250
18784,1782975050,short,35.53,39.94,4.40,W-ALL,holdout,SL,0,,6.1109,0.0515,0.0257,0.0000
18785,1782975056,short,35.88,39.60,3.72,W-ALL,holdout,SL,0,,6.0425,0.5146,0.2573,978.3100
18786,1782975070,short,35.51,39.90,4.38,W-ALL,holdout,SL,0,,6.0014,0.5916,0.2958,1546.4280
18787,1782975116,short,35.65,39.99,4.34,W-ALL,holdout,SL,0,,6.0151,0.5659,0.2830,1355.6820
18788,1782975179,short,35.98,39.62,3.63,W-ALL,holdout,SL,1,,5.9331,0.7197,0.3599,1897.9080
18789,1782975223,short,36.26,39.53,3.27,W-ALL,holdout,SL,1,,5.8922,0.7965,0.3983,2244.6230
18790,1782975278,short,35.54,40.14,4.60,W-ALL,holdout,SL,1,,5.9331,0.7197,0.3599,1897.9080
18791,1782975364,short,36.00,39.66,3.66,W-ALL,holdout,SL,1,,5.8240,0.9244,0.4622,2658.7080
18792,1782975449,short,36.45,39.35,2.90,W-ALL,holdout,SL,1,,5.8240,0.9244,0.4622,2658.7080
18793,1782975481,short,36.40,39.61,3.21,W-ALL,holdout,SL,1,,5.8104,0.9499,0.4750,2724.7130
18794,1782975485,short,36.76,39.17,2.41,W-ALL,holdout,SL,1,,5.8104,0.9499,0.4750,2724.7130
18795,1782975497,short,36.22,39.78,3.55,W-ALL,holdout,SL,1,,5.7968,0.9755,0.4877,2865.2910
18796,1782975624,short,36.02,39.92,3.90,W-ALL,holdout,SL,1,,5.9058,0.7709,0.3855,1989.5210
18797,1782975678,short,36.26,39.75,3.49,W-ALL,holdout,SL,1,,5.8513,0.8733,0.4366,2415.1030
18798,1782975689,short,36.65,39.30,2.65,W-ALL,holdout,SL,1,,5.8240,0.9244,0.4622,2477.3630
18799,1782975690,short,36.58,39.12,2.54,W-ALL,holdout,SL,1,,5.7968,0.9755,0.4877,2673.1100
18800,1782975743,short,36.07,40.03,3.96,W-ALL,holdout,TP,0,0.0005,,,,
18801,1782975791,short,35.77,39.94,4.17,W-ALL,holdout,SL,1,,5.8785,0.8221,0.4110,2231.5810
18802,1782975861,short,35.60,40.18,4.59,W-ALL,holdout,SL,1,,5.9468,0.6941,0.3470,1753.0520
18803,1782975868,short,35.45,40.10,4.64,W-ALL,holdout,SL,1,,5.9878,0.6172,0.3086,1500.8710
18804,1782975890,short,35.63,40.20,4.58,W-ALL,holdout,SL,0,,6.0425,0.5146,0.2573,978.3100
18805,1782975928,short,35.79,40.24,4.45,W-ALL,holdout,SL,0,,6.1520,0.0773,0.0386,44.3610
18806,1782975947,short,35.80,40.31,4.51,W-ALL,holdout,SL,0,,6.1657,0.0258,0.0129,0.0000
18807,1782975960,short,36.71,39.40,2.69,W-ALL,holdout,SL,0,,6.0151,0.5659,0.2830,1276.7170
18808,1782975985,short,36.50,39.95,3.44,W-ALL,holdout,SL,0,,6.1657,0.0258,0.0129,0.0000
18809,1782976016,short,36.16,40.11,3.95,W-ALL,holdout,SL,0,,6.0698,0.4633,0.2316,482.3110
18810,1782976048,short,35.88,40.03,4.15,W-ALL,holdout,SL,1,,5.9878,0.6172,0.3086,1353.4990
18811,1782976113,short,35.82,40.17,4.35,W-ALL,holdout,SL,0,,6.0288,0.5403,0.2701,992.1550
18812,1782976199,short,35.57,40.13,4.56,W-ALL,holdout,SL,1,,5.9604,0.6685,0.3342,1308.3810
18813,1782976241,short,35.71,40.08,4.36,W-ALL,holdout,SL,1,,5.8785,0.8221,0.4110,1824.1020
18814,1782976348,short,34.93,40.40,5.47,W-ALL,holdout,SL,1,,5.9604,0.6685,0.3342,1308.3810
18815,1782976391,short,35.50,40.02,4.52,W-ALL,holdout,SL,0,,6.0698,0.4633,0.2316,482.3110
18816,1782976480,short,34.94,40.28,5.34,W-ALL,holdout,SL,0,,6.0288,0.5403,0.2701,949.8050
18817,1782976570,short,35.44,39.84,4.40,W-ALL,holdout,SL,1,,5.8785,0.8221,0.4110,1584.8310
18818,1782976636,short,35.10,40.18,5.08,W-ALL,holdout,SL,1,,5.9058,0.7709,0.3855,1342.7710
18819,1782976636,short,34.97,40.34,5.37,W-ALL,holdout,SL,1,,5.9058,0.7709,0.3855,1342.7710
18820,1782976636,short,34.87,40.41,5.54,W-ALL,holdout,SL,1,,5.9058,0.7709,0.3855,1342.7710
18821,1782976655,short,35.44,39.92,4.48,W-ALL,holdout,SL,1,,5.9741,0.6428,0.3214,1157.5090
18822,1782976677,short,35.41,40.00,4.59,W-ALL,holdout,SL,0,,6.0835,0.4376,0.2188,244.3920
18823,1782976690,short,35.11,40.24,5.13,W-ALL,holdout,SL,0,,6.1109,0.3862,0.1931,214.9310
18824,1782976706,short,35.44,40.24,4.81,W-ALL,holdout,SL,0,,6.1109,0.3862,0.1931,214.9310
18825,1782976716,short,35.52,40.09,4.57,W-ALL,holdout,SL,0,,6.1657,0.2834,0.1417,182.0290
18826,1782976723,short,35.55,40.07,4.52,W-ALL,holdout,SL,0,,6.1795,0.2576,0.1288,33.5110
18827,1782976746,short,35.28,40.41,5.13,W-ALL,holdout,SL,0,,6.1657,0.2834,0.1417,175.2330
18828,1782976752,short,36.28,39.48,3.20,W-ALL,holdout,SL,0,,6.2481,0.1289,0.0644,0.0000
18829,1782976756,short,36.15,39.80,3.64,W-ALL,holdout,SL,0,,6.2481,0.1289,0.0644,0.0000
18830,1782976779,short,36.57,39.63,3.06,W-ALL,holdout,SL,0,,6.2069,0.0515,0.0258,0.0000
18831,1782976861,short,36.07,40.02,3.95,W-ALL,holdout,SL,0,,6.0835,0.2831,0.1416,141.7220
18832,1782976956,short,35.82,39.87,4.05,W-ALL,holdout,SL,0,,6.0425,0.3602,0.1801,616.3430
18833,1782977039,short,35.92,39.99,4.06,W-ALL,holdout,SL,0,,6.0151,0.4116,0.2058,723.9000
18834,1782977128,short,35.37,40.20,4.83,W-ALL,holdout,SL,0,,6.0698,0.3088,0.1544,275.9960
18835,1782977227,short,35.53,40.17,4.64,W-ALL,holdout,SL,0,,6.1795,0.1031,0.0515,0.0000
18836,1782977361,short,35.63,40.16,4.54,W-ALL,holdout,SL,0,,6.0835,0.2831,0.1416,42.1670
18837,1782977478,short,35.40,40.19,4.79,W-ALL,holdout,SL,0,,6.0698,0.3088,0.1544,42.1670
18838,1782977536,short,35.20,40.57,5.37,W-ALL,holdout,SL,0,,6.0562,0.3345,0.1673,87.6370
18839,1782977582,short,35.35,40.41,5.07,W-ALL,holdout,SL,0,,6.0698,0.3088,0.1544,42.1670
18840,1782977624,short,35.67,40.21,4.53,W-ALL,holdout,SL,0,,6.1795,0.0000,0.0000,0.0000
18841,1782977657,short,35.71,40.11,4.40,W-ALL,holdout,SL,0,,6.0425,0.0772,0.0386,31.0870
18842,1782977731,short,35.10,40.44,5.34,W-ALL,holdout,SL,0,,6.0288,0.0772,0.0386,31.0870
18843,1782977806,short,34.70,40.70,6.00,W-ALL,holdout,SL,0,,5.9468,0.2314,0.1157,81.0820
18844,1782977856,short,35.13,40.39,5.27,W-ALL,holdout,SL,0,,6.0151,0.1029,0.0514,31.0870
18845,1782977887,short,34.88,40.71,5.83,W-ALL,holdout,SL,0,,6.0562,0.0257,0.0129,0.0000
18846,1782977945,short,35.10,40.70,5.60,W-ALL,holdout,SL,0,,5.9195,0.0514,0.0257,0.0000
18847,1782978046,short,34.89,40.79,5.90,W-ALL,holdout,SL,0,,5.8922,0.0771,0.0385,39.9000
