ts,bucket_id,P1.01,P1.02,P1.03,P1.04,P1.05,P1.06,P1.07,P1.08,P1.09,P1.10,P1.11,P2.01,P2.02,P2.03,P2.04,P2.05,P2.06,P2.07,P2.08,P2.09,P2.10,P2.11,P3.01,P3.02,P3.03,P3.04,P3.05,P3.06,P3.07,P3.08,P3.09,P3.10,P4.01,P4.02,P4.03,P4.04,P4.05,P4.09,P4.10,S.01,S.02,S.03,S.04,S.05,S.06,S.07,S.08,S.09,S.10,S.11,S.12,S.13,S.14,p5_up,p5_dn,p5_spr,p6_up,p6_dn,p6_spr,p7_up,p7_dn,p7_spr,phase_dom_up,phase_dom_dn,p9_bull,p9_bear,p9_sum,p0_bull,p0_bear,p0_sum,cross1_level,cross1_dir,cross1_ago,cross2_level,cross2_dir,cross2_ago,leg1_long,leg1_short,leg2_long,leg2_short,leg3_long,leg3_short,leg4_long,leg4_short,fire_long,fire_short,fwd30_mfe,fwd30_mae,fwd30_end
1782655879.67,9964,67.80160762187735,32.198392378122655,35.60321524375469,bear,8667.534922599527,2563.959219017092,0.08452398381326386,-0.001139309195800329,15,2,100.0,55.71643314224981,44.28356685775019,11.432866284499621,bull,37580.11078098286,29868.7703866916,0.5075948104638095,0.022942260370214525,1,1,0.0,45.02120634871452,54.978793651285486,9.957587302570964,seller,0.915650748884064,0.9065256395851388,2,0,2,39.901350124767205,0.0669693654980623,bull,0.0669693654980623,0.0,0.0669693654980623,30.765301789945394,0,16,926.9350001811981,132879.375,70166.2 | 62713.2,-7452.95499999998,890.5500000007451,11389.620000004843,6810.269999990984,9134.410000000222,8174.929999994859,0.915650748884064,0.9065256395851388,368.2146738242178,0.26477146042363114,45.445,21.001,24.444,51.096,62.731,-11.635,3.46,16.268,-12.808,STARTDUR,STARTDUR,-16.223,-0.841,-17.064,-22.247,-11.514,-33.761,-50.0,up,9.509,,,,False,False,False,False,True,True,False,False,False,False,0.2919,-0.3197,-0.1668
1782655908.944,9965,73.03990109972183,26.960098900278172,46.079802199443655,bear,6946.240385594247,2563.959219017092,0.07176948250279262,0.010047850948310967,14,1,100.0,57.586727192250855,42.413272807749145,15.173454384501706,bull,37580.11078098286,34705.37961440569,0.5455082389250905,0.015892532045523544,0,1,0.0,46.30068657665414,53.69931342334586,7.398626846691725,seller,0.8967340768597303,0.9059044014401625,2,0,1,21.242188285527995,27.96587347133474,bear,27.96587347133474,0.04018161929883737,27.925691852035904,30.765301789945394,1,16,921.2490000724792,132510.35499999998,71961.0 | 60549.3,-11411.674999999981,134.70240273894524,11324.59000000529,6994.279999989121,8606.54759726061,9577.619999994859,0.8967340768597303,0.9059044014401625,370.36957292863536,0.20900097533789286,42.75,23.933,18.817,52.956,62.362,-9.407,4.294,13.704,-9.41,STARTDUR,STARTDUR,-17.268,-1.885,-19.152,-20.306,-9.573,-29.879,-50.0,up,10.509,,,,False,False,False,False,True,True,False,False,False,False,0.3337,-0.2781,-0.1251
1782655986.738,9966,79.14145870107535,20.85854129892465,58.2829174021507,bear,9728.171770743258,2563.959219017092,0.09302279692444082,0.018895307352490925,13,1,100.0,60.79256311263413,39.20743688736587,21.585126225268247,bull,37580.11078098286,30683.603229256732,0.516597293908794,0.008654827468026167,0,2,0.0,47.67906101473605,52.32093898526395,4.641877970527908,seller,0.902117942990292,0.8768486841196852,1,0,0,28.59818341981874,48.577768080025734,bear,48.577768080025734,0.024108971579302425,48.55365910844643,48.577768080025734,1,16,956.7469999790192,132141.06,70721.2 | 61419.9,-9301.280000000108,-5747.699999999259,10273.62000000581,5323.5699999888975,10018.510000000075,11326.379999993891,0.902117942990292,0.8768486841196852,364.3586263840301,0.2649560730721126,39.959,27.195,12.764,54.632,61.396,-6.763,5.409,11.409,-6.0,STARTDUR,STARTDUR,-18.026,-2.644,-20.67,-24.272,-8.889,-33.161,-50.0,up,11.509,,,,False,False,False,False,True,True,False,False,False,False,0.3616,-0.2503,-0.1808
1782656068.576,9967,83.63807198092225,16.361928019077755,67.2761439618445,bear,13106.31641126034,2563.959219017092,0.11891957983102815,0.02422541866807943,12,2,100.0,56.53051998940427,43.46948001059573,13.061039978808541,bull,37580.11078098286,25427.428588739604,0.478155603948474,0.007199047819185004,7,5,0.0,46.737255033759965,53.262744966240035,6.525489932480072,seller,0.9416331545123515,0.8626114614531065,0,0,15,43.634998701517404,29.146660848015436,bear,29.146660848015436,0.014465382947581455,29.132195465067856,48.577768080025734,1,16,1036.111999988556,131772.03999999998,68843.1 | 62928.9,-5914.240000000005,-6418.4950000015015,10434.710000005662,5418.239999986961,10501.119999998733,11770.324999995391,0.9416331545123515,0.8626114614531065,156.36991219531888,0.3069624668620048,38.746,28.253,10.493,55.641,61.764,-6.123,5.613,9.984,-4.37,STARTDUR,STARTDUR,-22.876,-7.494,-30.37,-23.043,-7.66,-30.703,-50.0,up,12.509,,,,False,False,False,False,True,True,False,False,False,False,0.3756,-0.2365,-0.1947
1782656238.175,9968,77.68663374571199,22.313366254288013,55.373267491423974,bear,13106.31641126034,3473.78643205501,0.12626700090899762,0.020935230211272908,11,2,0.0,61.15300680642167,38.84699319357833,22.306013612843344,bull,33067.47078098286,25427.428588739604,0.44547223751789305,0.00586446164359502,6,5,50.0,47.83482545994981,52.16517454005019,4.330349080100371,seller,0.9556081224681723,0.8653412579466034,0,0,14,52.911513957559045,17.48799650880926,bear,17.48799650880926,0.0,17.48799650880926,48.577768080025734,0,16,1168.1159999370575,131309.865,68617.8 | 62692.1,-5925.675000000003,-3603.6600000001417,10610.320000004398,5876.919999986663,9007.349999993816,11083.54999999739,0.9556081224681723,0.8653412579466034,145.1451117894908,0.1952035694366991,36.608,30.862,5.746,56.833,60.763,-3.93,6.559,8.375,-1.816,STARTDUR,STARTDUR,-17.041,-1.658,-18.699,-21.464,-6.081,-27.545,-50.0,up,13.509,,,,False,False,False,False,True,True,False,False,False,False,0.4175,-0.1948,-0.0835
1782656286.757,9969,81.94233861451676,18.057661385483247,63.88467722903351,bear,12094.399884912884,3473.78643205501,0.11897627760764477,0.020855734379695172,10,2,50.0,53.06086966999693,46.93913033000307,6.12173933999387,bull,33067.47078098286,25620.180115086983,0.4485068525638809,-0.0049073316337480384,5,4,0.0,46.086708082917035,53.91329191708296,7.826583834165929,seller,0.9571577163332325,0.8634185655925469,0,0,13,42.899949944964945,10.492797905285558,bear,10.492797905285558,0.0,10.492797905285558,48.577768080025734,0,16,1199.1019999980927,130851.18,67798.6 | 63052.6,-4746.02999999989,-3988.429999999471,8864.110000004248,6834.829999988302,8654.1749999945,11033.19499999752,0.9571577163332325,0.8634185655925469,125.20847706549135,0.15343841539963654,36.681,30.251,6.43,57.136,61.82,-4.684,6.183,7.929,-1.746,STARTDUR,STARTDUR,-24.089,-8.706,-32.795,-21.526,-6.143,-27.669,-50.0,up,14.509,,,,False,False,False,False,True,True,False,False,False,False,0.5014,-0.1114,0.2228
1782656369.964,9970,87.21865431444532,12.78134568555468,74.43730862889065,bear,12094.399884912884,2665.247068548933,0.11303660657416119,0.02009131675196208,9,2,50.0,53.947432925179996,46.052567074820004,7.894865850359989,bull,34245.57014448887,25620.180115086983,0.45848124150228986,-0.0043338028975708496,4,4,100.0,45.17672714053348,54.82327285946652,9.64654571893304,seller,0.9154261962621829,0.8402165383786012,0,0,12,65.38759241465046,6.295678743171335,bear,6.295678743171335,0.0,6.295678743171335,48.577768080025734,0,16,1203.4930000305176,130574.04499999998,67151.9 | 63422.1,-3729.775000000016,-6162.567762763329,7490.422237242111,6295.369999988078,8509.789999997243,11438.569999996274,0.9154261962621829,0.8402165383786012,124.65053903950917,0.3206915783602956,37.027,29.408,7.619,57.128,62.857,-5.729,5.845,7.735,-1.89,STARTDUR,STARTDUR,-26.739,-11.356,-38.094,-20.755,-5.372,-26.128,,,,,,,False,False,False,False,True,True,False,False,False,False,0.2919,-0.3197,-0.1112
1782656383.402,9971,92.9157177619732,7.084282238026796,85.83143552394641,bear,12094.399884912884,1772.3582988461833,0.10640429012942822,0.017966309043274124,8,2,50.0,55.69360769933469,44.30639230066531,11.387215398669381,bull,36340.0439141916,25620.180115086983,0.4754415968555176,-0.0018571378148151052,15,1,100.0,46.288303473254025,53.711696526745975,7.423393053491956,seller,0.9235277706416597,0.833434778382886,0,0,11,78.0663157576569,3.777407245902801,bear,3.777407245902801,0.0,3.777407245902801,48.577768080025734,0,16,1166.292000055313,130321.41999999998,65697.7 | 64623.7,-1073.9800000000105,-5091.910000000149,8409.090000006556,6277.049999989122,8479.339999997243,11298.709999998584,0.9235277706416597,0.833434778382886,152.03370924848988,0.4181184668989507,36.89,29.249,7.642,57.387,63.482,-6.095,5.723,7.269,-1.546,STARTDUR,STARTDUR,-28.158,-12.776,-40.934,-22.191,-6.808,-28.999,,,,,,,False,False,False,False,True,True,False,False,False,False,0.1527,-0.458,-0.2498
1782656387.818,9972,92.47473362179151,7.525266378208483,84.94946724358303,bear,12094.399884912884,922.1275403992593,0.10007417555695924,0.01435533334830443,7,2,50.0,65.22146768642241,34.77853231357758,30.442935372844836,bull,39211.054672638464,25620.180115086983,0.4984380364846576,0.003937318459974937,15,0,100.0,50.392314096490296,49.607685903509704,0.7846281929805965,buyer,0.9535680793526109,0.831481040259266,0,0,10,86.43656280245237,24.709155917237055,bull,24.709155917237055,2.2664443475416807,22.442711569695376,48.577768080025734,1,16,1106.3359999656677,130068.795,63424.3 | 66644.5,3220.204999999878,-5892.990000000222,8123.250000007003,5921.52999999024,8266.52999999687,11671.240000000596,0.9535680793526109,0.831481040259266,258.6379468514569,0.48760100306491266,34.522,32.725,1.797,58.23,61.2,-2.97,7.248,6.075,1.173,STARTDUR,STARTDUR,-6.439,-20.422,-26.861,-11.853,-11.153,-23.007,,,,,,,False,False,True,False,True,True,False,False,False,False,0.0416,-0.5684,-0.3605
1782656403.467,9973,67.55572565419743,32.44427434580257,35.11145130839486,bear,11331.625271189598,5442.119902082072,0.12921179777924477,-0.016647878375294443,15,3,0.0,62.74557483711227,37.25442516288773,25.491149674224545,bull,40708.25231095564,20908.804728810268,0.4746495568956784,0.006039281549710196,14,0,100.0,51.75915710806079,48.24084289193921,3.5183142161215875,buyer,0.9839826377423552,0.8075203122178578,0,0,9,74.23735463287166,14.825493550342234,bull,14.825493550342234,1.3598666085250084,13.465626941817224,48.577768080025734,1,16,1049.266000032425,129815.89499999999,60038.3 | 69777.6,9739.304999999877,-5398.119999999179,8309.450000006706,5614.5099999902395,8091.859999995454,11230.22000000067,0.9839826377423552,0.8075203122178578,283.8259045056308,0.5435540069686419,32.026,36.488,-4.462,59.174,58.456,0.718,8.801,5.056,3.745,STARTDUR,STARTDUR,10.619,-13.67,-3.051,-3.704,-8.157,-11.86,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0277,-0.5822,-0.3743
1782656408.974,9974,74.69948815131121,25.30051184868879,49.39897630262242,bear,16067.800271189531,5442.119902082072,0.16588985176265064,-0.013037528179359093,15,4,100.0,70.29785622718047,29.70214377281952,40.59571245436096,bull,35215.5473109557,20908.804728810268,0.43284495549736385,0.008614566992796995,13,0,50.0,51.00939614535458,48.99060385464542,2.0187922907091593,buyer,1.024183174466806,0.8660595682951244,1,0,15,41.59954129713114,18.88991298912602,bull,18.88991298912602,0.815919965115005,18.073993024011013,48.577768080025734,1,16,983.7409999370575,129663.87,62005.3 | 67658.5,5653.22000000011,-6093.94719766223,7529.480000004471,5477.449999991655,8242.97795595737,10857.899241700985,1.024183174466806,0.8660595682951244,368.5963866302928,0.38964653492903023,29.242,40.546,-11.304,59.533,55.348,4.185,11.225,4.106,7.119,STARTDUR,STARTDUR,2.893,-6.285,-3.392,-9.992,-6.889,-16.881,,,,,,,False,False,True,False,True,True,False,False,False,False,0.0,-0.5822,-0.3743
1782656414.864,9975,74.69948815131121,25.30051184868879,49.39897630262242,bear,16067.800271189531,5442.119902082072,0.16594122853105484,-0.019221943140762737,14,4,50.0,64.01297218308358,35.98702781691643,28.025944366167145,bull,35215.5473109557,19797.59472881039,0.42440642744810864,0.002629283693359554,12,0,0.0,50.71386341699721,49.28613658300279,1.4277268339944138,buyer,1.0279684465808585,0.8777051117460285,1,0,14,39.35288369354374,11.33394779347561,bull,11.33394779347561,0.48955197906900294,10.844395814406608,48.577768080025734,1,16,886.4110000133514,129623.72499999999,60894.1 | 68729.6,7835.494999999864,-7300.303294173136,7458.14000000462,4354.236705819712,8635.7399999962,10476.940000001268,1.0279684465808585,0.8777051117460285,449.71657446653273,0.5861010326542028,27.905,42.394,-14.489,60.173,54.168,6.005,11.922,3.438,8.484,STARTDUR,STARTDUR,-0.398,-9.575,-9.973,-8.719,-5.617,-14.336,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0277,-0.4994,-0.2913
1782656419.632,9976,64.79425163920133,35.20574836079866,29.588503278402676,bear,16067.800271189531,8730.387630819198,0.1913682883433899,-0.03324960822617817,13,5,0.0,61.761603904920015,38.238396095079985,23.52320780984003,bull,36348.66958221864,19797.59472881039,0.43328224386939324,0.004827333294154297,11,0,100.0,51.06808753419615,48.93191246580385,2.1361750683922986,buyer,1.0753373035516893,0.9081880550065224,2,0,15,54.51893228275664,6.800368676085366,bull,6.800368676085366,0.29373118744140175,6.506637488643966,48.577768080025734,1,16,818.2219998836517,129583.57999999999,60305.5 | 69278.1,8972.620000000017,-6604.271988483575,7050.620000004322,4110.959999992028,8058.431988479553,9707.420000000373,1.0753373035516893,0.9081880550065224,549.0401325890147,0.4458687473874981,26.882,43.932,-17.049,60.795,53.097,7.698,12.323,2.972,9.351,STARTDUR,STARTDUR,3.606,-5.571,-1.965,-10.241,-7.138,-17.38,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0,-0.5132,-0.3052
1782656434.761,9977,64.79425163920133,35.20574836079866,29.588503278402676,bear,16067.800271189531,8730.387630819198,0.1913682883433899,-0.037238603276031984,12,5,50.0,49.43617590615278,50.56382409384721,1.1276481876944244,bear,31976.529582218638,26605.189728810386,0.45207671613200556,-0.002330277122719108,10,2,0.0,49.04060338646163,50.95939661353837,1.9187932270767316,seller,1.0665154390883689,0.9260008247210598,2,0,14,16.057436504486848,4.0802212056512195,bull,4.0802212056512195,0.17623871246484102,3.903982493186378,48.577768080025734,1,16,773.4639999866486,129583.57999999999,63375.4 | 66208.2,2832.799999999981,-13455.499999999172,6717.120000004471,4089.00999999531,13917.229999996795,10344.400000002159,1.0665154390883689,0.9260008247210598,574.0792716918722,0.2924383790558331,28.667,41.485,-12.818,60.545,54.758,5.787,10.788,3.757,7.031,STARTDUR,STARTDUR,-3.57,-12.747,-16.317,-15.154,-12.052,-27.206,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0417,-0.4166,-0.3471
1782656460.86,9978,57.16132797380743,42.83867202619257,14.322655947614859,bear,16067.800271189531,12054.064408056955,0.21701014176757308,-0.0463227107744544,11,6,0.0,44.40285703151,55.59714296849,11.194285936979998,bear,26011.854582218704,26605.189728810386,0.4060339659394539,-0.0030915368741308473,9,2,50.0,48.899448497461925,51.100551502538075,2.2011030050761438,seller,1.1069970139208378,0.9566130911224696,2,0,13,54.515911255790705,2.448132723390732,bull,2.448132723390732,0.10574322747890462,2.342389495911827,48.577768080025734,1,16,702.4789998531342,129587.78999999998,64923.1 | 64664.7,-258.470000000023,-13687.52784511557,6011.612154889272,3947.4499999959767,13882.079999997242,9764.510000003576,1.1069970139208378,0.9566130911224696,588.2819235820687,0.12513904338153978,30.944,38.631,-7.687,59.834,56.299,3.535,9.222,5.07,4.152,STARTDUR,STARTDUR,-2.341,-11.518,-13.859,-15.25,-12.147,-27.396,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0555,-0.4027,-0.3333
1782656507.181,9979,55.83331323122665,44.16668676877335,11.666626462453289,bear,18846.948486847778,12041.764080695613,0.23830847295258453,-0.03607891397728166,10,6,100.0,43.02983397551196,56.97016602448804,13.940332048976073,bear,21248.329909580058,29364.411513152052,0.39048066810880905,-0.010828704255625756,8,3,0.0,48.25591148928311,51.74408851071689,3.4881770214337804,seller,1.0899820566905984,0.9806678303248082,2,0,12,31.707897519367833,15.977088345772907,bear,15.977088345772907,1.468879634034439,14.508208711738469,48.577768080025734,2,16,691.7620000839233,129616.50999999997,67156.2 | 62460.3,-4695.929999999862,-14938.709999999031,5090.240000003056,4018.309999995455,13771.139999996423,10276.12000000112,1.0899820566905984,0.9806678303248082,590.3693909696419,0.04168982768204716,33.178,35.898,-2.72,58.948,57.621,1.327,7.874,6.481,1.394,STARTDUR,STARTDUR,-13.451,-1.096,-14.548,-9.945,-10.759,-20.704,,,,,,,False,False,False,False,True,True,False,False,False,False,0.0417,-0.3751,-0.3056
1782656551.218,9980,53.17615737819319,46.82384262180681,6.352314756386379,bear,15222.595013610182,12041.764080695613,0.21023464746356943,-0.03176086010043119,9,5,50.0,42.52854715541833,57.47145284458167,14.942905689163343,bear,21248.329909580058,33550.7899863898,0.42255435430533217,-0.02515123181259561,7,3,0.0,49.123788446351455,50.876211553648545,1.7524231072970853,seller,1.0853845994330633,0.9894230174937567,2,0,11,33.51312949618128,9.586253007463744,bear,9.586253007463744,0.8813277804206633,8.70492522704308,48.577768080025734,2,16,671.5479998588562,129685.37499999997,67718.2 | 61967.1,-5751.115000000136,-13744.480000000447,5151.5400000009695,4346.589999997616,12955.459999995903,10287.15000000313,1.0853845994330633,0.9894230174937567,594.0754514628698,-0.04169562195969581,34.881,33.952,0.929,58.317,58.505,-0.187,6.802,7.543,-0.742,STARTDUR,STARTDUR,-11.939,0.415,-11.524,-0.66,-6.627,-7.287,,,,,,,False,False,False,False,True,True,False,False,False,False,0.1251,-0.2781,-0.2086
1782656605.369,9981,47.49665443174711,52.50334556825289,5.006691136505781,bull,13675.399241324274,12041.764080695613,0.19815784814765072,-0.023161181317267552,8,5,50.0,41.374780934926186,58.62521906507381,17.25043813014762,bear,21248.329909580058,33112.85075867571,0.4188679151391401,-0.033603632820440384,6,1,0.0,50.512366270504494,49.487633729495506,1.024732541008988,buyer,1.0810980730366118,0.9657826676292247,2,0,10,46.36710138707345,5.751751804478246,bear,5.751751804478246,0.528796668252398,5.222955136225849,48.577768080025734,2,16,696.4249999523163,129781.19999999998,65733.1 | 64048.1,-1685.0200000001496,-13192.09379674413,5203.480000000969,4295.309999998957,13360.617402735195,9330.26639400886,1.0810980730366118,0.9657826676292247,586.2358984637543,-0.12513904338153978,36.065,32.878,3.187,57.986,58.971,-0.985,5.949,8.151,-2.203,STARTDUR,STARTDUR,-7.527,1.918,-5.61,-2.317,-2.184,-4.501,,,,,,,False,False,False,False,True,True,False,False,False,False,0.2506,-0.1531,-0.0418
1782656698.674,9982,47.13805482471683,52.861945175283175,5.7238903505663465,bull,14116.026750983612,12041.764080695613,0.20140386989627307,-0.014557268372314214,7,6,100.0,41.53573247662223,58.464267523377764,16.928535046755538,bear,21248.329909580058,31099.00324901623,0.40305221280852227,-0.037774202828673324,5,1,0.0,51.30981146110247,48.69018853889753,2.619622922204945,buyer,1.0771303553124394,0.9483917022038855,2,0,9,48.61707212392066,3.4510510826869476,bear,3.4510510826869476,0.3172780009514388,3.1337730817355087,24.709155917237055,2,16,711.9360001087189,129877.29999999999,64159.9 | 65717.4,1557.520000000135,-9094.680000000897,5971.350000001416,4992.279999998284,11796.739999996202,8261.570000004396,1.0771303553124394,0.9483917022038855,585.2177404433978,-0.11126564673158901,36.871,32.266,4.605,57.835,59.173,-1.338,5.293,8.56,-3.267,STARTDUR,STARTDUR,-6.869,2.576,-4.293,-3.633,-3.499,-7.133,,,,,,,False,False,False,False,True,True,False,False,False,False,0.2646,-0.2089,-0.1949
